,country,year,sex,age,suicide_no,pop,HDI,gdp_for_year
21525,Saint Lucia,2005,male,25-34 years,1,12581,0.691,951207366
21526,Saint Lucia,2005,male,15-24 years,1,16438,0.691,951207366
21527,Saint Lucia,2005,female,15-24 years,0,16946,0.691,951207366
21528,Saint Lucia,2005,female,25-34 years,0,13364,0.691,951207366
21529,Saint Lucia,2005,female,35-54 years,0,19296,0.691,951207366
21530,Saint Lucia,2005,female, 5-14 years,0,16357,0.691,951207366
21531,Saint Lucia,2005,female,55-74 years,0,8353,0.691,951207366
21532,Saint Lucia,2005,female,75+ years,0,3072,0.691,951207366
21533,Saint Lucia,2005,male, 5-14 years,0,16477,0.691,951207366
21534,Saint Lucia,2005,male,55-74 years,0,7412,0.691,951207366
21535,Saint Lucia,2005,male,75+ years,0,2329,0.691,951207366
21536,Saint Lucia,2006,male,55-74 years,1,7889,,1134193630
21537,Saint Lucia,2006,male,35-54 years,1,19427,,1134193630
21538,Saint Lucia,2006,female,15-24 years,0,16697,,1134193630
21539,Saint Lucia,2006,female,25-34 years,0,13567,,1134193630
21540,Saint Lucia,2006,female,35-54 years,0,20254,,1134193630
21541,Saint Lucia,2006,female, 5-14 years,0,16046,,1134193630
21542,Saint Lucia,2006,female,55-74 years,0,8775,,1134193630
21543,Saint Lucia,2006,female,75+ years,0,3200,,1134193630
21544,Saint Lucia,2006,male,15-24 years,0,16212,,1134193630
21545,Saint Lucia,2006,male,25-34 years,0,12829,,1134193630
21546,Saint Lucia,2006,male, 5-14 years,0,16150,,1134193630
21547,Saint Lucia,2006,male,75+ years,0,2414,,1134193630
21548,Saint Lucia,2008,female,15-24 years,0,16103,,1282215407
21549,Saint Lucia,2008,female,25-34 years,0,13877,,1282215407
21550,Saint Lucia,2008,female,35-54 years,0,22170,,1282215407
21551,Saint Lucia,2008,female, 5-14 years,0,15326,,1282215407
21552,Saint Lucia,2008,female,55-74 years,0,9683,,1282215407
21553,Saint Lucia,2008,female,75+ years,0,3511,,1282215407
21554,Saint Lucia,2008,male,15-24 years,0,15783,,1282215407
21555,Saint Lucia,2008,male,25-34 years,0,13242,,1282215407
21556,Saint Lucia,2008,male,35-54 years,0,21171,,1282215407
21557,Saint Lucia,2008,male, 5-14 years,0,15412,,1282215407
21558,Saint Lucia,2008,male,55-74 years,0,8987,,1282215407
21559,Saint Lucia,2008,male,75+ years,0,2611,,1282215407
21560,Saint Lucia,2009,male,35-54 years,6,21964,,1262973407
21561,Saint Lucia,2009,male,55-74 years,2,9605,,1262973407
21562,Saint Lucia,2009,male,15-24 years,3,15639,,1262973407
21563,Saint Lucia,2009,male,25-34 years,2,13332,,1262973407
21564,Saint Lucia,2009,female,15-24 years,0,15855,,1262973407
21565,Saint Lucia,2009,female,25-34 years,0,13937,,1262973407
21566,Saint Lucia,2009,female,35-54 years,0,23037,,1262973407
21567,Saint Lucia,2009,female, 5-14 years,0,14879,,1262973407
21568,Saint Lucia,2009,female,55-74 years,0,10217,,1262973407
21569,Saint Lucia,2009,female,75+ years,0,3676,,1262973407
21570,Saint Lucia,2009,male, 5-14 years,0,14963,,1262973407
21571,Saint Lucia,2009,male,75+ years,0,2716,,1262973407
21572,Saint Lucia,2010,male,55-74 years,2,10246,0.73,1381968259
21573,Saint Lucia,2010,female,15-24 years,1,15678,0.73,1381968259
21574,Saint Lucia,2010,male,35-54 years,1,22681,0.73,1381968259
21575,Saint Lucia,2010,female,25-34 years,0,13885,0.73,1381968259
21576,Saint Lucia,2010,female,35-54 years,0,23787,0.73,1381968259
21577,Saint Lucia,2010,female, 5-14 years,0,14411,0.73,1381968259
21578,Saint Lucia,2010,female,55-74 years,0,10814,0.73,1381968259
21579,Saint Lucia,2010,female,75+ years,0,3852,0.73,1381968259
21580,Saint Lucia,2010,male,15-24 years,0,15545,0.73,1381968259
21581,Saint Lucia,2010,male,25-34 years,0,13280,0.73,1381968259
21582,Saint Lucia,2010,male, 5-14 years,0,14494,0.73,1381968259
21583,Saint Lucia,2010,male,75+ years,0,2830,0.73,1381968259
21584,Saint Lucia,2011,male,55-74 years,3,10517,0.73,1437684815
21585,Saint Lucia,2011,male,35-54 years,4,23081,0.73,1437684815
21586,Saint Lucia,2011,male,25-34 years,1,13402,0.73,1437684815
21587,Saint Lucia,2011,female,15-24 years,0,15844,0.73,1437684815
21588,Saint Lucia,2011,female,25-34 years,0,14012,0.73,1437684815
21589,Saint Lucia,2011,female,35-54 years,0,24250,0.73,1437684815
21590,Saint Lucia,2011,female, 5-14 years,0,13949,0.73,1437684815
21591,Saint Lucia,2011,female,55-74 years,0,11141,0.73,1437684815
21592,Saint Lucia,2011,female,75+ years,0,3936,0.73,1437684815
21593,Saint Lucia,2011,male,15-24 years,0,15798,0.73,1437684815
21594,Saint Lucia,2011,male, 5-14 years,0,14055,0.73,1437684815
21595,Saint Lucia,2011,male,75+ years,0,2907,0.73,1437684815
21596,Saint Lucia,2012,male,75+ years,1,2977,0.73,1436803333
21597,Saint Lucia,2012,male,35-54 years,4,23432,0.73,1436803333
21598,Saint Lucia,2012,male,55-74 years,1,10788,0.73,1436803333
21599,Saint Lucia,2012,male,25-34 years,1,13446,0.73,1436803333
21600,Saint Lucia,2012,male, 5-14 years,1,13592,0.73,1436803333
21601,Saint Lucia,2012,male,15-24 years,1,16016,0.73,1436803333
21602,Saint Lucia,2012,female,35-54 years,1,24624,0.73,1436803333
21603,Saint Lucia,2012,female,15-24 years,0,16001,0.73,1436803333
21604,Saint Lucia,2012,female,25-34 years,0,14085,0.73,1436803333
21605,Saint Lucia,2012,female, 5-14 years,0,13460,0.73,1436803333
21606,Saint Lucia,2012,female,55-74 years,0,11502,0.73,1436803333
21607,Saint Lucia,2012,female,75+ years,0,4017,0.73,1436803333
21608,Saint Lucia,2013,male,75+ years,1,3037,0.729,1489928889
21609,Saint Lucia,2013,male,25-34 years,3,13451,0.729,1489928889
21610,Saint Lucia,2013,male,55-74 years,2,11088,0.729,1489928889
21611,Saint Lucia,2013,male,35-54 years,4,23758,0.729,1489928889
21612,Saint Lucia,2013,male,15-24 years,2,16184,0.729,1489928889
21613,Saint Lucia,2013,male, 5-14 years,1,13116,0.729,1489928889
21614,Saint Lucia,2013,female,35-54 years,1,24949,0.729,1489928889
21615,Saint Lucia,2013,female,15-24 years,0,16134,0.729,1489928889
21616,Saint Lucia,2013,female,25-34 years,0,14124,0.729,1489928889
21617,Saint Lucia,2013,female, 5-14 years,0,12956,0.729,1489928889
21618,Saint Lucia,2013,female,55-74 years,0,11907,0.729,1489928889
21619,Saint Lucia,2013,female,75+ years,0,4086,0.729,1489928889
21620,Saint Lucia,2014,male,55-74 years,3,11439,0.729,1551921037
21621,Saint Lucia,2014,male,25-34 years,3,13477,0.729,1551921037
21622,Saint Lucia,2014,male,35-54 years,4,24066,0.729,1551921037
21623,Saint Lucia,2014,female,25-34 years,2,14165,0.729,1551921037
21624,Saint Lucia,2014,female,15-24 years,1,16194,0.729,1551921037
21625,Saint Lucia,2014,male,15-24 years,1,16267,0.729,1551921037
21626,Saint Lucia,2014,female,35-54 years,0,25264,0.729,1551921037
21627,Saint Lucia,2014,female, 5-14 years,0,12464,0.729,1551921037
21628,Saint Lucia,2014,female,55-74 years,0,12366,0.729,1551921037
21629,Saint Lucia,2014,female,75+ years,0,4163,0.729,1551921037
21630,Saint Lucia,2014,male, 5-14 years,0,12649,0.729,1551921037
21631,Saint Lucia,2014,male,75+ years,0,3082,0.729,1551921037
21632,Saint Vincent and Grenadines,1985,male,35-54 years,2,6100,,145641704
21633,Saint Vincent and Grenadines,1985,female,15-24 years,0,11900,,145641704
21634,Saint Vincent and Grenadines,1985,female,25-34 years,0,9200,,145641704
21635,Saint Vincent and Grenadines,1985,female,35-54 years,0,7400,,145641704
21636,Saint Vincent and Grenadines,1985,female, 5-14 years,0,12300,,145641704
21637,Saint Vincent and Grenadines,1985,female,55-74 years,0,4100,,145641704
21638,Saint Vincent and Grenadines,1985,female,75+ years,0,1000,,145641704
21639,Saint Vincent and Grenadines,1985,male,15-24 years,0,12100,,145641704
21640,Saint Vincent and Grenadines,1985,male,25-34 years,0,9300,,145641704
21641,Saint Vincent and Grenadines,1985,male, 5-14 years,0,12800,,145641704
21642,Saint Vincent and Grenadines,1985,male,55-74 years,0,2900,,145641704
21643,Saint Vincent and Grenadines,1985,male,75+ years,0,700,,145641704
21644,Saint Vincent and Grenadines,1986,female,15-24 years,0,12100,,160846667
21645,Saint Vincent and Grenadines,1986,female,25-34 years,0,9300,,160846667
21646,Saint Vincent and Grenadines,1986,female,35-54 years,0,7400,,160846667
21647,Saint Vincent and Grenadines,1986,female, 5-14 years,0,12500,,160846667
21648,Saint Vincent and Grenadines,1986,female,55-74 years,0,4100,,160846667
21649,Saint Vincent and Grenadines,1986,female,75+ years,0,1000,,160846667
21650,Saint Vincent and Grenadines,1986,male,15-24 years,0,12300,,160846667
21651,Saint Vincent and Grenadines,1986,male,25-34 years,0,9400,,160846667
21652,Saint Vincent and Grenadines,1986,male,35-54 years,0,6100,,160846667
21653,Saint Vincent and Grenadines,1986,male, 5-14 years,0,13000,,160846667
21654,Saint Vincent and Grenadines,1986,male,55-74 years,0,2900,,160846667
21655,Saint Vincent and Grenadines,1986,male,75+ years,0,700,,160846667
21656,Saint Vincent and Grenadines,1987,female,15-24 years,0,11800,,175580630
21657,Saint Vincent and Grenadines,1987,female,25-34 years,0,7722,,175580630
21658,Saint Vincent and Grenadines,1987,female,35-54 years,0,7471,,175580630
21659,Saint Vincent and Grenadines,1987,female, 5-14 years,0,13490,,175580630
21660,Saint Vincent and Grenadines,1987,female,55-74 years,0,4835,,175580630
21661,Saint Vincent and Grenadines,1987,female,75+ years,0,1500,,175580630
21662,Saint Vincent and Grenadines,1987,male,15-24 years,0,12015,,175580630
21663,Saint Vincent and Grenadines,1987,male,25-34 years,0,7324,,175580630
21664,Saint Vincent and Grenadines,1987,male,35-54 years,0,7072,,175580630
21665,Saint Vincent and Grenadines,1987,male, 5-14 years,0,13801,,175580630
21666,Saint Vincent and Grenadines,1987,male,55-74 years,0,4058,,175580630
21667,Saint Vincent and Grenadines,1987,male,75+ years,0,948,,175580630
21668,Saint Vincent and Grenadines,1990,male,25-34 years,3,8514,,240365259
21669,Saint Vincent and Grenadines,1990,male,55-74 years,1,4229,,240365259
21670,Saint Vincent and Grenadines,1990,male,35-54 years,1,7593,,240365259
21671,Saint Vincent and Grenadines,1990,female,15-24 years,0,11097,,240365259
21672,Saint Vincent and Grenadines,1990,female,25-34 years,0,8323,,240365259
21673,Saint Vincent and Grenadines,1990,female,35-54 years,0,7762,,240365259
21674,Saint Vincent and Grenadines,1990,female, 5-14 years,0,13580,,240365259
21675,Saint Vincent and Grenadines,1990,female,55-74 years,0,5128,,240365259
21676,Saint Vincent and Grenadines,1990,female,75+ years,0,1532,,240365259
21677,Saint Vincent and Grenadines,1990,male,15-24 years,0,11489,,240365259
21678,Saint Vincent and Grenadines,1990,male, 5-14 years,0,13853,,240365259
21679,Saint Vincent and Grenadines,1990,male,75+ years,0,1041,,240365259
21680,Saint Vincent and Grenadines,1995,male,35-54 years,4,9078,,316008481
21681,Saint Vincent and Grenadines,1995,male,55-74 years,1,4642,,316008481
21682,Saint Vincent and Grenadines,1995,male,25-34 years,1,9023,,316008481
21683,Saint Vincent and Grenadines,1995,male,15-24 years,1,11449,,316008481
21684,Saint Vincent and Grenadines,1995,female,15-24 years,0,11061,,316008481
21685,Saint Vincent and Grenadines,1995,female,25-34 years,0,8575,,316008481
21686,Saint Vincent and Grenadines,1995,female,35-54 years,0,8791,,316008481
21687,Saint Vincent and Grenadines,1995,female, 5-14 years,0,12450,,316008481
21688,Saint Vincent and Grenadines,1995,female,55-74 years,0,5396,,316008481
21689,Saint Vincent and Grenadines,1995,female,75+ years,0,1681,,316008481
21690,Saint Vincent and Grenadines,1995,male, 5-14 years,0,12625,,316008481
21691,Saint Vincent and Grenadines,1995,male,75+ years,0,1203,,316008481
21692,Saint Vincent and Grenadines,1996,male,25-34 years,4,9020,,331489704
21693,Saint Vincent and Grenadines,1996,male,35-54 years,2,9518,,331489704
21694,Saint Vincent and Grenadines,1996,female,35-54 years,1,9172,,331489704
21695,Saint Vincent and Grenadines,1996,male,15-24 years,1,11360,,331489704
21696,Saint Vincent and Grenadines,1996,female,15-24 years,0,10978,,331489704
21697,Saint Vincent and Grenadines,1996,female,25-34 years,0,8535,,331489704
21698,Saint Vincent and Grenadines,1996,female, 5-14 years,0,12189,,331489704
21699,Saint Vincent and Grenadines,1996,female,55-74 years,0,5346,,331489704
21700,Saint Vincent and Grenadines,1996,female,75+ years,0,1733,,331489704
21701,Saint Vincent and Grenadines,1996,male, 5-14 years,0,12360,,331489704
21702,Saint Vincent and Grenadines,1996,male,55-74 years,0,4651,,331489704
21703,Saint Vincent and Grenadines,1996,male,75+ years,0,1233,,331489704
21704,Saint Vincent and Grenadines,1997,male,25-34 years,1,8956,,347770000
21705,Saint Vincent and Grenadines,1997,male,35-54 years,1,10022,,347770000
21706,Saint Vincent and Grenadines,1997,male,15-24 years,1,11269,,347770000
21707,Saint Vincent and Grenadines,1997,female,15-24 years,0,10897,,347770000
21708,Saint Vincent and Grenadines,1997,female,25-34 years,0,8443,,347770000
21709,Saint Vincent and Grenadines,1997,female,35-54 years,0,9614,,347770000
21710,Saint Vincent and Grenadines,1997,female, 5-14 years,0,11950,,347770000
21711,Saint Vincent and Grenadines,1997,female,55-74 years,0,5289,,347770000
21712,Saint Vincent and Grenadines,1997,female,75+ years,0,1780,,347770000
21713,Saint Vincent and Grenadines,1997,male, 5-14 years,0,12124,,347770000
21714,Saint Vincent and Grenadines,1997,male,55-74 years,0,4666,,347770000
21715,Saint Vincent and Grenadines,1997,male,75+ years,0,1245,,347770000
21716,Saint Vincent and Grenadines,1998,male,75+ years,1,1251,,373619852
21717,Saint Vincent and Grenadines,1998,male,55-74 years,2,4684,,373619852
21718,Saint Vincent and Grenadines,1998,male,35-54 years,4,10556,,373619852
21719,Saint Vincent and Grenadines,1998,male,25-34 years,3,8852,,373619852
21720,Saint Vincent and Grenadines,1998,female,15-24 years,0,10819,,373619852
21721,Saint Vincent and Grenadines,1998,female,25-34 years,0,8318,,373619852
21722,Saint Vincent and Grenadines,1998,female,35-54 years,0,10094,,373619852
21723,Saint Vincent and Grenadines,1998,female, 5-14 years,0,11738,,373619852
21724,Saint Vincent and Grenadines,1998,female,55-74 years,0,5226,,373619852
21725,Saint Vincent and Grenadines,1998,female,75+ years,0,1810,,373619852
21726,Saint Vincent and Grenadines,1998,male,15-24 years,0,11181,,373619852
21727,Saint Vincent and Grenadines,1998,male, 5-14 years,0,11920,,373619852
21728,Saint Vincent and Grenadines,1999,male,35-54 years,4,11082,,390719148
21729,Saint Vincent and Grenadines,1999,male,55-74 years,1,4717,,390719148
21730,Saint Vincent and Grenadines,1999,male, 5-14 years,1,11747,,390719148
21731,Saint Vincent and Grenadines,1999,female,15-24 years,0,10747,,390719148
21732,Saint Vincent and Grenadines,1999,female,25-34 years,0,8186,,390719148
21733,Saint Vincent and Grenadines,1999,female,35-54 years,0,10547,,390719148
21734,Saint Vincent and Grenadines,1999,female, 5-14 years,0,11554,,390719148
21735,Saint Vincent and Grenadines,1999,female,55-74 years,0,5187,,390719148
21736,Saint Vincent and Grenadines,1999,female,75+ years,0,1840,,390719148
21737,Saint Vincent and Grenadines,1999,male,15-24 years,0,11093,,390719148
21738,Saint Vincent and Grenadines,1999,male,25-34 years,0,8736,,390719148
21739,Saint Vincent and Grenadines,1999,male,75+ years,0,1249,,390719148
21740,Saint Vincent and Grenadines,2000,male,35-54 years,3,11565,0.674,396270000
21741,Saint Vincent and Grenadines,2000,male,15-24 years,2,11006,0.674,396270000
21742,Saint Vincent and Grenadines,2000,female,15-24 years,0,10682,0.674,396270000
21743,Saint Vincent and Grenadines,2000,female,25-34 years,0,8075,0.674,396270000
21744,Saint Vincent and Grenadines,2000,female,35-54 years,0,10952,0.674,396270000
21745,Saint Vincent and Grenadines,2000,female, 5-14 years,0,11396,0.674,396270000
21746,Saint Vincent and Grenadines,2000,female,55-74 years,0,5182,0.674,396270000
21747,Saint Vincent and Grenadines,2000,female,75+ years,0,1861,0.674,396270000
21748,Saint Vincent and Grenadines,2000,male,25-34 years,0,8625,0.674,396270000
21749,Saint Vincent and Grenadines,2000,male, 5-14 years,0,11593,0.674,396270000
21750,Saint Vincent and Grenadines,2000,male,55-74 years,0,4776,0.674,396270000
21751,Saint Vincent and Grenadines,2000,male,75+ years,0,1243,0.674,396270000
21752,Saint Vincent and Grenadines,2001,male,75+ years,1,1260,,430040370
21753,Saint Vincent and Grenadines,2001,male,35-54 years,3,11990,,430040370
21754,Saint Vincent and Grenadines,2001,male,25-34 years,2,8657,,430040370
21755,Saint Vincent and Grenadines,2001,male,55-74 years,1,4798,,430040370
21756,Saint Vincent and Grenadines,2001,female,25-34 years,1,8112,,430040370
21757,Saint Vincent and Grenadines,2001,female,15-24 years,0,10638,,430040370
21758,Saint Vincent and Grenadines,2001,female,35-54 years,0,11314,,430040370
21759,Saint Vincent and Grenadines,2001,female, 5-14 years,0,11209,,430040370
21760,Saint Vincent and Grenadines,2001,female,55-74 years,0,5142,,430040370
21761,Saint Vincent and Grenadines,2001,female,75+ years,0,1879,,430040370
21762,Saint Vincent and Grenadines,2001,male,15-24 years,0,10929,,430040370
21763,Saint Vincent and Grenadines,2001,male, 5-14 years,0,11413,,430040370
21764,Saint Vincent and Grenadines,2002,male,75+ years,2,1270,,461883444
21765,Saint Vincent and Grenadines,2002,male,35-54 years,2,12383,,461883444
21766,Saint Vincent and Grenadines,2002,male,25-34 years,1,8713,,461883444
21767,Saint Vincent and Grenadines,2002,male,15-24 years,1,10839,,461883444
21768,Saint Vincent and Grenadines,2002,female,35-54 years,1,11640,,461883444
21769,Saint Vincent and Grenadines,2002,female,15-24 years,0,10586,,461883444
21770,Saint Vincent and Grenadines,2002,female,25-34 years,0,8183,,461883444
21771,Saint Vincent and Grenadines,2002,female, 5-14 years,0,11047,,461883444
21772,Saint Vincent and Grenadines,2002,female,55-74 years,0,5140,,461883444
21773,Saint Vincent and Grenadines,2002,female,75+ years,0,1887,,461883444
21774,Saint Vincent and Grenadines,2002,male, 5-14 years,0,11257,,461883444
21775,Saint Vincent and Grenadines,2002,male,55-74 years,0,4854,,461883444
21776,Saint Vincent and Grenadines,2003,male,25-34 years,2,8774,,481806296
21777,Saint Vincent and Grenadines,2003,male,55-74 years,1,4931,,481806296
21778,Saint Vincent and Grenadines,2003,male,35-54 years,1,12755,,481806296
21779,Saint Vincent and Grenadines,2003,female,15-24 years,0,10526,,481806296
21780,Saint Vincent and Grenadines,2003,female,25-34 years,0,8273,,481806296
21781,Saint Vincent and Grenadines,2003,female,35-54 years,0,11938,,481806296
21782,Saint Vincent and Grenadines,2003,female, 5-14 years,0,10901,,481806296
21783,Saint Vincent and Grenadines,2003,female,55-74 years,0,5176,,481806296
21784,Saint Vincent and Grenadines,2003,female,75+ years,0,1891,,481806296
21785,Saint Vincent and Grenadines,2003,male,15-24 years,0,10742,,481806296
21786,Saint Vincent and Grenadines,2003,male, 5-14 years,0,11110,,481806296
21787,Saint Vincent and Grenadines,2003,male,75+ years,0,1275,,481806296
21788,Saint Vincent and Grenadines,2004,male,55-74 years,1,5030,,521975111
21789,Saint Vincent and Grenadines,2004,male,35-54 years,2,13116,,521975111
21790,Saint Vincent and Grenadines,2004,male,25-34 years,1,8823,,521975111
21791,Saint Vincent and Grenadines,2004,female,15-24 years,0,10459,,521975111
21792,Saint Vincent and Grenadines,2004,female,25-34 years,0,8353,,521975111
21793,Saint Vincent and Grenadines,2004,female,35-54 years,0,12215,,521975111
21794,Saint Vincent and Grenadines,2004,female, 5-14 years,0,10749,,521975111
21795,Saint Vincent and Grenadines,2004,female,55-74 years,0,5239,,521975111
21796,Saint Vincent and Grenadines,2004,female,75+ years,0,1885,,521975111
21797,Saint Vincent and Grenadines,2004,male,15-24 years,0,10640,,521975111
21798,Saint Vincent and Grenadines,2004,male, 5-14 years,0,10961,,521975111
21799,Saint Vincent and Grenadines,2004,male,75+ years,0,1270,,521975111
21800,Saint Vincent and Grenadines,2005,male,15-24 years,4,10542,0.697,550728667
21801,Saint Vincent and Grenadines,2005,male,35-54 years,2,13458,0.697,550728667
21802,Saint Vincent and Grenadines,2005,male,25-34 years,1,8846,0.697,550728667
21803,Saint Vincent and Grenadines,2005,female,35-54 years,1,12482,0.697,550728667
21804,Saint Vincent and Grenadines,2005,female,15-24 years,0,10390,0.697,550728667
21805,Saint Vincent and Grenadines,2005,female,25-34 years,0,8413,0.697,550728667
21806,Saint Vincent and Grenadines,2005,female, 5-14 years,0,10587,0.697,550728667
21807,Saint Vincent and Grenadines,2005,female,55-74 years,0,5331,0.697,550728667
21808,Saint Vincent and Grenadines,2005,female,75+ years,0,1869,0.697,550728667
21809,Saint Vincent and Grenadines,2005,male, 5-14 years,0,10795,0.697,550728667
21810,Saint Vincent and Grenadines,2005,male,55-74 years,0,5148,0.697,550728667
21811,Saint Vincent and Grenadines,2005,male,75+ years,0,1257,0.697,550728667
21812,Saint Vincent and Grenadines,2006,male,75+ years,1,1269,,610930037
21813,Saint Vincent and Grenadines,2006,male,35-54 years,2,13702,,610930037
21814,Saint Vincent and Grenadines,2006,male,25-34 years,1,8894,,610930037
21815,Saint Vincent and Grenadines,2006,male,15-24 years,1,10473,,610930037
21816,Saint Vincent and Grenadines,2006,female,35-54 years,1,12698,,610930037
21817,Saint Vincent and Grenadines,2006,female,15-24 years,0,10320,,610930037
21818,Saint Vincent and Grenadines,2006,female,25-34 years,0,8494,,610930037
21819,Saint Vincent and Grenadines,2006,female, 5-14 years,0,10460,,610930037
21820,Saint Vincent and Grenadines,2006,female,55-74 years,0,5404,,610930037
21821,Saint Vincent and Grenadines,2006,female,75+ years,0,1857,,610930037
21822,Saint Vincent and Grenadines,2006,male, 5-14 years,0,10674,,610930037
21823,Saint Vincent and Grenadines,2006,male,55-74 years,0,5218,,610930037
21824,Saint Vincent and Grenadines,2007,male,25-34 years,4,8927,,651833333
21825,Saint Vincent and Grenadines,2007,male,15-24 years,3,10403,,651833333
21826,Saint Vincent and Grenadines,2007,male,35-54 years,4,13920,,651833333
21827,Saint Vincent and Grenadines,2007,female,15-24 years,0,10243,,651833333
21828,Saint Vincent and Grenadines,2007,female,25-34 years,0,8564,,651833333
21829,Saint Vincent and Grenadines,2007,female,35-54 years,0,12889,,651833333
21830,Saint Vincent and Grenadines,2007,female, 5-14 years,0,10307,,651833333
21831,Saint Vincent and Grenadines,2007,female,55-74 years,0,5514,,651833333
21832,Saint Vincent and Grenadines,2007,female,75+ years,0,1825,,651833333
21833,Saint Vincent and Grenadines,2007,male, 5-14 years,0,10526,,651833333
21834,Saint Vincent and Grenadines,2007,male,55-74 years,0,5306,,651833333
21835,Saint Vincent and Grenadines,2007,male,75+ years,0,1265,,651833333
21836,Saint Vincent and Grenadines,2008,male,55-74 years,1,5420,,695428852
21837,Saint Vincent and Grenadines,2008,male,35-54 years,2,14103,,695428852
21838,Saint Vincent and Grenadines,2008,female,35-54 years,1,13057,,695428852
21839,Saint Vincent and Grenadines,2008,female,15-24 years,0,10175,,695428852
21840,Saint Vincent and Grenadines,2008,female,25-34 years,0,8614,,695428852
21841,Saint Vincent and Grenadines,2008,female, 5-14 years,0,10132,,695428852
21842,Saint Vincent and Grenadines,2008,female,55-74 years,0,5642,,695428852
21843,Saint Vincent and Grenadines,2008,female,75+ years,0,1792,,695428852
21844,Saint Vincent and Grenadines,2008,male,15-24 years,0,10344,,695428852
21845,Saint Vincent and Grenadines,2008,male,25-34 years,0,8944,,695428852
21846,Saint Vincent and Grenadines,2008,male, 5-14 years,0,10348,,695428852
21847,Saint Vincent and Grenadines,2008,male,75+ years,0,1255,,695428852
21848,Saint Vincent and Grenadines,2009,male,25-34 years,1,8944,,674922481
21849,Saint Vincent and Grenadines,2009,female,15-24 years,0,10126,,674922481
21850,Saint Vincent and Grenadines,2009,female,25-34 years,0,8643,,674922481
21851,Saint Vincent and Grenadines,2009,female,35-54 years,0,13206,,674922481
21852,Saint Vincent and Grenadines,2009,female, 5-14 years,0,9944,,674922481
21853,Saint Vincent and Grenadines,2009,female,55-74 years,0,5787,,674922481
21854,Saint Vincent and Grenadines,2009,female,75+ years,0,1761,,674922481
21855,Saint Vincent and Grenadines,2009,male,15-24 years,0,10305,,674922481
21856,Saint Vincent and Grenadines,2009,male,35-54 years,0,14258,,674922481
21857,Saint Vincent and Grenadines,2009,male, 5-14 years,0,10156,,674922481
21858,Saint Vincent and Grenadines,2009,male,55-74 years,0,5558,,674922481
21859,Saint Vincent and Grenadines,2009,male,75+ years,0,1239,,674922481
21860,Saint Vincent and Grenadines,2010,male,25-34 years,4,8930,0.711,681225963
21861,Saint Vincent and Grenadines,2010,male, 5-14 years,1,9962,0.711,681225963
